TimesheetId,EmployeeId,EmployeeName,Grade,Discipline,LineManager,DeliveryUnit,WorkDate,ProjectCode,ProjectName,Hours
TS02436,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-18,PRJ01,Banking App,7.5
TS02437,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-19,PRJ04,CRM Modernization,7.5
TS02438,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-20,PRJ03,Data Lake,8.0
TS02439,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-21,PRJ04,CRM Modernization,8.0
TS02440,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-22,PRJ02,Payments Platform,8.0
TS02441,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-27,PRJ03,Data Lake,4.0
TS02442,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-28,PRJ03,Data Lake,8.0
TS02443,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-06-29,PRJ03,Data Lake,8.0
TS02444,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-01,PRJ02,Payments Platform,6.0
TS02445,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-02,PRJ03,Data Lake,4.0
TS02446,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-04,PRJ-02,Payments Platform,6.0
TS02447,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-06,PRJ03,Data Lake,0.0
TS02448,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-07,PRJ02,Payments Platform,8.0
TS02449,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-09,PRJ03,Data Lake,7.5
TS02450,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-10,PRJ-02,payments platform,6.0
TS02451,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-11,PRJ01,Banking App,0.0
TS02452,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-14,PRJ01,Banking App,7.5
TS02453,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-15,PRJ04,CRM Modernization,0.0
TS02454,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-16,PRJ04,CRM Modernization,8.0
TS02455,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-17,PRJ03,Data Lake,7.5
TS02456,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-18,PRJ02,Payments Platform,8.0
TS02457,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-19,PRJ04,CRM Modernization,0.0
TS02458,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-20,PRJ03,Data Lake,8.0
TS02459,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-23,PRJ04,CRM Modernization,6.0
TS02460,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-28,PRJ03,Data Lake,0.0
TS02461,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-29,PRJ04,CRM Modernization,8.0
TS02462,E065,Employee 65,Mid,Cloud,Mihai Ionescu,DU Banking,2026-07-30,PRJ03,Data Lake,0.0
TS02463,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-01,PRJ02,Payments Platform,7.5
TS02464,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-02,PRJ03,Data Lake,8.0
TS02465,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-03,PRJ02,Payments Platform,8.0
TS02466,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-04,PRJ01,Banking App,8.0
TS02467,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-05,PRJ04,CRM Modernization,7.5
TS02468,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-06,PRJ01,Banking App,6.0
TS02469,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-08,PRJ01,Banking App,8.0
TS02470,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-09,PRJ02,Payments Platform,7.5
TS02471,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-10,PRJ03,Data Lake,8.0
TS02472,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-11,PRJ01,Banking App,4.0
TS02473,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-12,PRJ03,Data Lake,0.0
TS02474,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-14,PRJ01,Banking App,7.5
TS02475,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-15,PRJ01,Banking App,8.0
TS02476,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-16,PRJ03,Data Lake,7.5
TS02477,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-18,PRJ03,Data Lake,8.0
TS02478,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-20,PRJ03,Data Lake,8.0
TS02479,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-22,PRJ02,Payments Platform,0.0
TS02480,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-24,PRJ01,Banking App,6.0
TS02481,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-27,PRJ01,Banking App,7.5
TS02482,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-06-29,PRJ01,Banking App,8.0
TS02483,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-01,PRJ03,Data Lake,0.0
TS02484,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-02,PRJ02,Payments Platform,8.0
TS02485,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-04,PRJ02,Payments Platform,8.0
TS02486,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-05,PRJ03,Data Lake,7.5
TS02487,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-06,PRJ02,payments platform,8.0
TS02488,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-07,PRJ03,,6.0
TS02489,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-08,PRJ-03,Data Lake,8.0
TS02490,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-09,PRJ04,CRM Modernization,0.0
TS02491,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-10,PRJ04,CRM Modernization,7.5
TS02492,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-12,PRJ03,Data Lake,7.5
TS02493,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-14,PRJ03,data lake,7.5
TS02494,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-15,PRJ-02,Payments Platform,8.0
TS02495,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-16,PRJ01,Banking App,7.5
TS02496,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-17,PRJ03,Data Lake,8.0
TS02497,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-18,PRJ02,Payments Platform,8.0
TS02498,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-20,PRJ04,CRM Modernization,8.0
TS02499,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-21,PRJ01,Banking App,6.0
TS02500,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-22,PRJ03,Data Lake,0.0
TS02501,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-24,PRJ02,Payments Platform,8.0
TS02502,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-25,PRJ01,Banking App,6.0
TS02503,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-26,PRJ04,crm modernization,8.0
TS02504,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-27,PRJ01,Banking App,0.0
TS02505,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-28,PRJ04,CRM Modernization,7.5
TS02506,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-29,PRJ02,Payments Platform,7.5
TS02507,E066,Employee 66,Senior,Data,Laura Stan,DU Insurance,2026-07-30,PRJ04,CRM Modernization,7.5
TS02508,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-01,PRJ02,Payments Platform,0.0
TS02509,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-02,PRJ-02,Payments Platform,8.0
TS02510,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-03,PRJ01,Banking App,6.0
TS02511,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-05,PRJ04,CRM Modernization,7.5
TS02512,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-06,PRJ03,Data Lake,6.0
TS02513,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-07,PRJ01,Banking App,8.0
TS02514,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-10,PRJ03,Data Lake,8.0
TS02515,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-11,PRJ-01,Banking App,8.0
TS02516,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-14,PRJ01,Banking App,7.5
TS02517,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-15,PRJ01,Banking App,8.0
TS02518,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-19,PRJ02,Payments Platform,4.0
TS02519,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-21,PRJ04,CRM Modernization,4.0
TS02520,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-22,PRJ04,CRM Modernization,6.0
TS02521,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-24,PRJ01,Banking App,8.0
TS02522,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-26,PRJ02,Payments Platform,4.0
TS02523,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-27,PRJ03,Data Lake,8.0
TS02524,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-29,PRJ01,Banking App,8.0
TS02525,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-06-30,PRJ01,Banking App,8.0
TS02526,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-01,PRJ04,CRM Modernization,4.0
TS02527,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-03,PRJ02,Payments Platform,8.0
TS02528,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-04,PRJ02,Payments Platform,0.0
TS02529,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-05,PRJ02,Payments Platform,8.0
TS02530,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-06,PRJ02,Payments Platform,7.5
TS02531,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-07,PRJ04,CRM Modernization,6.0
TS02532,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-08,PRJ04,CRM Modernization,8.0
TS02533,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-09,PRJ04,CRM Modernization,6.0
TS02534,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-11,PRJ03,Data Lake,8.0
TS02535,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-12,PRJ03,Data Lake,7.5
TS02536,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-13,PRJ02,Payments Platform,8.0
TS02537,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-14,PRJ01,Banking App,8.0
TS02538,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-15,PRJ04,CRM Modernization,0.0
TS02539,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-16,PRJ04,CRM Modernization,8.0
TS02540,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-18,PRJ02,Payments Platform,8.0
TS02541,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-19,PRJ02,Payments Platform,8.0
TS02542,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-20,PRJ02,Payments Platform,0.0
TS02543,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-21,PRJ03,,7.5
TS02544,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-23,PRJ-02,Payments Platform,4.0
TS02545,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-24,PRJ03,data lake,8.0
TS02546,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-25,PRJ03,Data Lake,6.0
TS02547,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-27,PRJ04,CRM Modernization,4.0
TS02548,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-29,PRJ02,Payments Platform,8.0
TS02549,E067,Employee 67,Senior,BI,Alice Popescu,DU Payments,2026-07-30,PRJ03,Data Lake,8.0
TS02550, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-02,PRJ01,Banking App,7.5
TS02551, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-08,PRJ03,Data Lake,8.0
TS02552, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-10,PRJ04,CRM Modernization,0.0
TS02553, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-12,PRJ01,Banking App,4.0
TS02554, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-14,PRJ03,Data Lake,4.0
TS02555, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-15,PRJ02,Payments Platform,0.0
TS02556, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-16,PRJ-03,Data Lake,8.0
TS02557, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-17,PRJ01,Banking App,8.0
TS02557, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-17,PRJ01,Banking App,8.0
TS02558, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-18,PRJ02,Payments Platform,8.0
TS02559, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-20,PRJ02,Payments Platform,0.0
TS02560, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-21,PRJ02,Payments Platform,8.0
TS02561, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-22,PRJ03,Data Lake,0.0
TS02562, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-23,PRJ03,Data Lake,8.0
TS02563, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-24,PRJ01,Banking App,7.5
TS02564, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-25,PRJ03,Data Lake,7.5
TS02565, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-28,PRJ04,CRM Modernization,6.0
TS02566, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-29,PRJ-02,Payments Platform,8.0
TS02567, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-06-30,PRJ02,Payments Platform,8.0
TS02568, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-01,PRJ02,Payments Platform,6.0
TS02569, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-03,PRJ03,Data Lake,8.0
TS02570, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-04,PRJ02,Payments Platform,7.5
TS02571, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-05,PRJ02,Payments Platform,0.0
TS02572, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-06,PRJ01,Banking App,8.0
TS02573, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-07,PRJ04,CRM Modernization,0.0
TS02574, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-10,PRJ04,CRM Modernization,7.5
TS02575, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-11,PRJ03,Data Lake,8.0
TS02576, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-12,PRJ03,Data Lake,8.0
TS02577, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-14,PRJ01,Banking App,6.0
TS02578, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-15,PRJ03,Data Lake,6.0
TS02579, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-20,PRJ04,CRM Modernization,0.0
TS02580, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-21,PRJ03,Data Lake,8.0
TS02581, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-22,PRJ02,Payments Platform,6.0
TS02582, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-27,PRJ02,Payments Platform,8.0
TS02583, E068,Employee 68,Mid,Data,Alice Popescu,DU Banking,2026-07-30,PRJ03,Data Lake,0.0
TS02584,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-01,PRJ02,Payments Platform,8.0
TS02585,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-02,PRJ01,Banking App,0.0
TS02586,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-04,PRJ04,CRM Modernization,8.0
TS02587,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-06,PRJ02,Payments Platform,8.0
TS02588,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-07,PRJ04,CRM Modernization,0.0
TS02589,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-08,PRJ03,Data Lake,4.0
TS02590,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-12,PRJ-04,CRM Modernization,8.0
TS02591,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-13,PRJ02,Payments Platform,7.5
TS02592,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-14,PRJ03,Data Lake,6.0
TS02593,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-15,PRJ01,Banking App,8.0
TS02594,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-16,PRJ02,Payments Platform,8.0
TS02595,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-18,PRJ02,Payments Platform,8.0
TS02596,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-19,PRJ04,CRM Modernization,6.0
TS02597,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-20,PRJ03,Data Lake,0.0
TS02598,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-21,PRJ03,Data Lake,0.0
TS02599,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-22,PRJ04,CRM Modernization,8.0
TS02600,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-23,PRJ04,CRM Modernization,0.0
TS02601,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-24,PRJ04,crm modernization,6.0
TS02602,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-26,PRJ01,Banking App,8.0
TS02603,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-27,PRJ01,Banking App,8.0
TS02604,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-06-30,PRJ02,Payments Platform,8.0
TS02605,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-01,PRJ03,Data Lake,6.0
TS02605,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-01,PRJ03,Data Lake,6.0
TS02606,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-02,PRJ-02,Payments Platform,7.5
TS02607,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-05,PRJ03,Data Lake,6.0
TS02608,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-06,PRJ02,Payments Platform,8.0
TS02609,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-07,PRJ01,Banking App,0.0
TS02610,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-08,PRJ04,CRM Modernization,8.0
TS02611,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-12,PRJ04,CRM Modernization,8.0
TS02612,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-26,PRJ03,Data Lake,8.0
TS02613,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-27,PRJ04,CRM Modernization,8.0
TS02614,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-28,PRJ03,Data Lake,8.0
TS02615,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-29,PRJ01,Banking App,8.0
TS02616,E069,Employee 69,Senior,BI,Mihai Ionescu,DU Payments,2026-07-30,PRJ04,CRM Modernization,8.0
TS02617,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-04,PRJ02,Payments Platform,8.0
TS02618,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-08,PRJ04,CRM Modernization,8.0
TS02619,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-12,PRJ02,Payments Platform,0.0
TS02620,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-13,PRJ04,CRM Modernization,8.0
TS02621,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-14,PRJ-04,CRM Modernization,8.0
TS02622,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-17,PRJ02,Payments Platform,0.0
TS02623,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-18,PRJ-03,Data Lake,4.0
TS02624,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-19,PRJ01,Banking App,8.0
TS02625,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-20,PRJ04,CRM Modernization,7.5
TS02626,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-22,PRJ02,Payments Platform,0.0
TS02627,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-24,PRJ02,Payments Platform,6.0
TS02628,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-25,PRJ04,CRM Modernization,7.5
TS02629,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-26,PRJ-01,Banking App,8.0
TS02630,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-29,PRJ01,Banking App,8.0
TS02631,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-06-30,PRJ01,Banking App,8.0
TS02632,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-01,PRJ03,Data Lake,8.0
TS02633,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-02,PRJ01,banking app,8.0
TS02634,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-04,PRJ02,Payments Platform,8.0
TS02635,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-05,PRJ-04,CRM Modernization,6.0
TS02636,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-06,PRJ01,Banking App,0.0
TS02637,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-08,PRJ01,Banking App,8.0
TS02638,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-09,PRJ02,Payments Platform,0.0
TS02639,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-10,PRJ02,Payments Platform,6.0
TS02640,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-11,PRJ01,Banking App,8.0
TS02641,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-12,PRJ01,Banking App,0.0
TS02642,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-16,PRJ04,CRM Modernization,7.5
TS02643,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-17,PRJ01,Banking App,7.5
TS02644,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-18,PRJ02,Payments Platform,6.0
TS02645,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-19,PRJ03,Data Lake,8.0
TS02646,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-20,PRJ02,Payments Platform,0.0
TS02647,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-21,PRJ02,Payments Platform,7.5
TS02648,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-22,PRJ02,Payments Platform,8.0
TS02649,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-23,PRJ01,Banking App,4.0
TS02650,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-25,PRJ01,Banking App,0.0
TS02651,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-26,PRJ01,Banking App,4.0
TS02652,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-27,PRJ02,,6.0
TS02653,E070,Employee 70,Mid,BI,Laura Stan,DU Banking,2026-07-30,PRJ01,banking app,0.0
TS02654,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-01,PRJ02,Payments Platform,7.5
TS02655,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-02,PRJ04,CRM Modernization,6.0
TS02656,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-03,PRJ01,Banking App,7.5
TS02657,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-04,PRJ01,Banking App,6.0
TS02658,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-06,PRJ01,Banking App,7.5
TS02659,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-07,PRJ01,Banking App,8.0
TS02660,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-08,PRJ02,Payments Platform,8.0
TS02661,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-09,PRJ01,Banking App,8.0
TS02662,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-10,PRJ03,Data Lake,8.0
TS02663,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-13,PRJ02,Payments Platform,8.0
TS02664,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-17,PRJ01,Banking App,8.0
TS02665,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-18,PRJ03,Data Lake,8.0
TS02666,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-19,PRJ01,Banking App,7.5
TS02667,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-21,PRJ02,Payments Platform,8.0
TS02668,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-22,PRJ03,Data Lake,6.0
TS02669,E071,Employee 71,Senior,Cloud,Laura Stan,DU Banking,2026-06-23,PRJ03,Data Lake,8.0
